channel,unit,samples_sampled,mean,std,rms,p005,p995,max_abs,flat_fraction,clipped_fraction,file,patient_id
EEG O1,uV,20480,57.114501953125,40.50453823279738,70.01916845268633,-110.625,138.25,195.75,0.008301186581376043,0.0,PN06\PN06-4.edf,PN06
EEG F7,uV,20480,4.317242431640625,35.29591293363741,35.55896584593639,-181.384375,84.77624999999989,627.0,0.007422237413936227,0.0,PN06\PN06-4.edf,PN06
EEG T3,uV,20480,2.049359130859375,25.561703928918494,25.643724000170565,-128.70375,67.77624999999989,455.625,0.011279847648810976,0.0,PN06\PN06-4.edf,PN06
EEG T5,uV,20480,4.880987548828125,21.90051455672241,22.43783807101356,-77.950625,56.625,162.625,0.009863762879046828,0.0,PN06\PN06-4.edf,PN06
EEG Fc1,uV,20480,3.749407958984375,11.604352323334012,12.195042143714096,-33.125,29.75,128.375,0.015576932467405635,0.0,PN06\PN06-4.edf,PN06
EEG Fc5,uV,20480,2.878857421875,23.739463098987866,23.91338387354854,-115.654375,64.25,299.375,0.011035695102299917,0.0,PN06\PN06-4.edf,PN06
EEG Cp1,uV,20480,1.227032470703125,36.59173001504995,36.61229730812404,-80.825625,111.875,332.125,0.0014160847697641487,0.0,PN06\PN06-4.edf,PN06
EEG Cp5,uV,20480,-0.01829833984375,20.939202486108563,20.939210481379092,-61.625,59.875,314.75,0.0113775086674154,0.0,PN06\PN06-4.edf,PN06
EEG F9,uV,20480,0.837432861328125,29.147719860300814,29.159747372907855,-128.40125,110.875,424.75,0.008203525562771619,0.0,PN06\PN06-4.edf,PN06
EEG Fz,uV,20480,2.132647705078125,14.554059203432933,14.709480804263823,-60.575625,28.450624999999945,71.75,0.016993017237169783,0.0,PN06\PN06-4.edf,PN06
EEG Cz,uV,20480,7.00025634765625,9.881051439325198,12.109449470537138,-22.875,29.0,40.5,0.017530152839494117,0.0,PN06\PN06-4.edf,PN06
EEG Pz,uV,20480,3.58043212890625,91.57241025871073,91.64238001503091,-200.3025,249.875,385.875,0.0007812881488353924,0.0,PN06\PN06-4.edf,PN06
EEG F4,uV,20480,2.28795166015625,20.24584790521216,20.37471669005965,-58.200625,93.47687499999984,341.25,0.010498559499975585,0.0,PN06\PN06-4.edf,PN06
EEG C4,uV,20480,0.39010009765625,19.060716392024396,19.06470790396168,-47.026250000000005,75.25,228.375,0.01279359343717955,0.0,PN06\PN06-4.edf,PN06
EEG P4,uV,20480,2.121710205078125,17.38918183024564,17.518141993935252,-42.875,49.5,93.25,0.01591874603252112,0.0,PN06\PN06-4.edf,PN06
EEG O2,uV,20480,5.268115234375,24.562744727577794,25.121334890383604,-75.450625,73.45062499999995,167.75,0.01064505102788222,0.0,PN06\PN06-4.edf,PN06
EEG F8,uV,20480,3.153515625,45.62489172684874,45.73374471748174,-211.831875,132.25,412.5,0.007178084867425168,0.0,PN06\PN06-4.edf,PN06
EEG T4,uV,20480,5.03779296875,37.538021535867536,37.87456163209341,-158.003125,87.45062499999995,344.25,0.006738610283705259,0.0,PN06\PN06-4.edf,PN06
EEG T6,uV,20480,3.099725341796875,21.301525231517275,21.525874532374868,-73.351875,61.700624999999945,172.25,0.008838322183700375,0.0,PN06\PN06-4.edf,PN06
EEG Fc2,uV,20480,3.185791015625,11.17377340499743,11.619056609788286,-33.125,35.12812499999973,108.875,0.018995068118560478,0.0,PN06\PN06-4.edf,PN06
EEG Fc6,uV,20480,-0.24744873046875,66.93208311568445,66.93254052461404,-301.575625,183.61749999999847,556.5,0.010889203574393281,0.0,PN06\PN06-4.edf,PN06
EEG Cp2,uV,20480,1.795599365234375,31.16962196707244,31.221298990442964,-136.25,66.375,169.0,0.018897407099956052,0.0,PN06\PN06-4.edf,PN06
EEG Cp6,uV,20480,-3.642437744140625,116.11743036387814,116.17454534892757,-592.66375,212.125,750.625,0.00459006787440793,0.0,PN06\PN06-4.edf,PN06
EEG F10,uV,20480,2.071502685546875,30.58686061536397,30.656926879254087,-133.950625,108.0,428.75,0.009473118804629132,0.0,PN06\PN06-4.edf,PN06
EKG EKG,uV,20480,162875.6677559147,6667.101954721353,163012.0651835617,142846.78214694443,168247.2596677196,171669.283588922,0.029102983544118364,0.0,PN06\PN06-4.edf,PN06
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN06\PN06-4.edf,PN06
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN06\PN06-4.edf,PN06
1,uV,20480,2.152398681640625,116.31147072513164,116.33138459731269,-642.200625,187.72687499999984,841.875,0.0036134576883636894,0.0,PN06\PN06-4.edf,PN06
2,uV,20480,12.2791259765625,313.29825356911624,313.53878966438356,-1692.73,566.3781249999997,2318.625,0.0025880169930172373,0.0,PN06\PN06-4.edf,PN06
EEG FP2,uV,20480,3.596087646484375,31.981027287550877,32.182572189436186,-98.92750000000001,111.15124999999989,190.625,0.009326627276722496,0.0,PN06\PN06-4.edf,PN06
EEG P9,uV,20480,4.84993896484375,288.82061260188686,288.8613303502078,-557.700625,587.875,666.5,9.766101860442404e-05,0.0,PN06\PN06-4.edf,PN06
EEG P10,uV,20480,2.998675537109375,295.9944772007943,296.0096663765364,-578.125,598.5,674.0,9.766101860442404e-05,0.0,PN06\PN06-4.edf,PN06
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN06\PN06-4.edf,PN06
EEG Fp1,uV,20480,-1.256378173828125,33.23714063754674,33.26087797812518,-191.52625,124.45062499999995,370.875,0.009228966258118072,0.0,PN06\PN06-5.edf,PN06
EEG F3,uV,20480,6.952032470703125,19.84693432222944,21.029302353254604,-55.325625,79.95062499999995,157.375,0.00844767810928268,0.0,PN06\PN06-5.edf,PN06
EEG C3,uV,20480,4.95733642578125,15.902222902700403,16.657006864546428,-33.75,63.875,86.375,0.01279359343717955,0.0,PN06\PN06-5.edf,PN06
EEG P3,uV,20480,1.64305419921875,19.685203602690695,19.753654547474426,-53.450625,73.375,103.875,0.01328189853020167,0.0,PN06\PN06-5.edf,PN06
EEG O1,uV,20480,59.538238525390625,28.156369421162015,65.86032937730616,-18.02625,168.97687499999984,224.75,0.00942428829532692,0.0,PN06\PN06-5.edf,PN06
EEG F7,uV,20480,5.805218505859375,29.967477647812274,30.524584820647444,-99.75,80.70062499999995,126.0,0.009033644220909224,0.0,PN06\PN06-5.edf,PN06
EEG T3,uV,20480,3.33609619140625,18.446043112635515,18.745293924383354,-59.325625,54.75,89.5,0.01113335612090434,0.0,PN06\PN06-5.edf,PN06
EEG T5,uV,20480,4.91802978515625,22.67180869191698,23.199093222162077,-68.90125,71.45062499999995,140.625,0.008740661165095953,0.0,PN06\PN06-5.edf,PN06
EEG Fc1,uV,20480,6.2647705078125,14.203028848635258,15.52331723539536,-29.375,62.075624999999945,76.75,0.011865813760437521,0.0,PN06\PN06-5.edf,PN06
EEG Fc5,uV,20480,6.477880859375,20.627786653341797,21.621020388595053,-60.825625,74.65124999999989,94.5,0.010059084916255677,0.0,PN06\PN06-5.edf,PN06
EEG Cp1,uV,20480,8.7632568359375,83.60601003320758,84.06402074636574,-158.40125,485.4043749999996,1095.5,0.0014160847697641487,0.0,PN06\PN06-5.edf,PN06
EEG Cp5,uV,20480,1.867681884765625,17.664197361095752,17.762660387296265,-60.101875,54.125,85.75,0.011231017139508765,0.0,PN06\PN06-5.edf,PN06
EEG F9,uV,20480,1.709234619140625,24.57214406590298,24.631519380232305,-102.42750000000001,78.25,157.25,0.007519898432540651,0.0,PN06\PN06-5.edf,PN06
EEG Fz,uV,20480,5.9253173828125,13.144757829932393,14.418531287708499,-26.75,65.45062499999995,81.25,0.021387763074368866,0.0,PN06\PN06-5.edf,PN06
EEG Cz,uV,20480,10.29720458984375,21.235717306282407,23.60059558310852,-89.125,78.625,119.5,0.012012305288344157,0.0,PN06\PN06-5.edf,PN06
EEG Pz,uV,20480,2.860382080078125,117.50172459061739,117.53653503236059,-359.200625,218.5,1907.625,0.0003906440744176962,0.0,PN06\PN06-5.edf,PN06
EEG F4,uV,20480,5.38956298828125,22.249986696075226,22.8934334947857,-63.25,88.375,213.5,0.009375457786024709,0.0,PN06\PN06-5.edf,PN06
EEG C4,uV,20480,5.90838623046875,16.656659240128075,17.673520444159866,-42.375,54.75,69.875,0.01040089848137116,0.0,PN06\PN06-5.edf,PN06
EEG P4,uV,20480,5.038848876953125,21.544514103670238,22.125914353264985,-69.25,107.375,153.0,0.012695932418575126,0.0,PN06\PN06-5.edf,PN06
EEG O2,uV,20480,4.889019775390625,41.7440333265605,42.02935679656726,-143.90125,230.2762499999999,266.75,0.00942428829532692,0.0,PN06\PN06-5.edf,PN06
EEG F8,uV,20480,1.029571533203125,33.75638815780953,33.77208549975387,-125.450625,135.82562499999995,201.125,0.007861711997656135,0.0,PN06\PN06-5.edf,PN06
EEG T4,uV,20480,7.877606201171875,26.267869575948367,27.423669548763446,-92.950625,112.45062499999995,148.375,0.007275745886029591,0.0,PN06\PN06-5.edf,PN06
EEG T6,uV,20480,7.7916259765625,22.58995900006804,23.89593444465812,-54.825625,83.32562499999995,116.875,0.007519898432540651,0.0,PN06\PN06-5.edf,PN06
EEG Fc2,uV,20480,5.78160400390625,8.913914124418268,10.624726343557668,-18.0,32.125,56.625,0.014112017188339274,0.0,PN06\PN06-5.edf,PN06
EEG Fc6,uV,20480,8.832501220703126,30.820452432152212,32.06108803419309,-161.450625,103.25,184.5,0.011231017139508765,0.0,PN06\PN06-5.edf,PN06
EEG Cp2,uV,20480,9.361492919921876,36.19196372292517,37.38309494693129,-64.825625,218.3274999999976,822.375,0.011768152741833097,0.0,PN06\PN06-5.edf,PN06
EEG Cp6,uV,20480,-1.722955322265625,83.02845854601922,83.04633347457644,-381.825625,143.07562499999995,443.625,0.0030274915767371452,0.0,PN06\PN06-5.edf,PN06
EEG F10,uV,20480,0.82391357421875,28.184074342599423,28.196114628206367,-121.450625,105.82562499999995,163.75,0.007519898432540651,0.0,PN06\PN06-5.edf,PN06
EKG EKG,uV,20480,151467.458652452,10545.053556980705,151834.08439856922,120294.8522686809,170174.78351415275,171318.53357137414,0.028614678451096245,0.0,PN06\PN06-5.edf,PN06
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN06\PN06-5.edf,PN06
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN06\PN06-5.edf,PN06
1,uV,20480,6.40206298828125,131.24316360550213,131.3992176677111,-519.3025,793.9074999999993,964.5,0.004394745837199082,0.0,PN06\PN06-5.edf,PN06
2,uV,20480,16.377972412109376,401.1325428087228,401.46675439010346,-1403.481875,2256.5818749999994,2617.75,0.0035157966697592657,0.0,PN06\PN06-5.edf,PN06
EEG FP2,uV,20480,8.59378662109375,102.30695182097018,102.66725651047274,-322.325625,608.3518749999998,700.25,0.008545339127887104,0.0,PN06\PN06-5.edf,PN06
EEG P9,uV,20480,-3.105419921875,338.9272450826769,338.94147148471535,-654.05875,622.200625,1004.875,9.766101860442404e-05,0.0,PN06\PN06-5.edf,PN06
EEG P10,uV,20480,-3.94771728515625,346.2250890251673,346.2475945652887,-665.634375,633.6774999999998,1020.0,4.883050930221202e-05,0.0,PN06\PN06-5.edf,PN06
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN06\PN06-5.edf,PN06
EEG Fp1,uV,20480,12.937799072265625,187.3750991095909,187.82122992666012,-870.0525,619.2531249999997,2826.875,0.0014160847697641487,0.0,PN07\PN07-1.edf,PN07
EEG F3,uV,20480,4.169525146484375,168.3940425274617,168.44565443693625,-751.48,480.70062499999995,3024.375,0.001953220372088481,0.0,PN07\PN07-1.edf,PN07
EEG C3,uV,20480,1.689190673828125,157.97690479213455,157.9859354905863,-682.7318750000001,417.47687499999984,3108.75,0.001904389862786269,0.0,PN07\PN07-1.edf,PN07
EEG P3,uV,20480,-0.1671630859375,175.82346856263604,175.82354802725814,-827.7025,459.75,2903.0,0.002002050881390693,0.0,PN07\PN07-1.edf,PN07
EEG O1,uV,20480,-11.112994384765624,185.81771823361092,186.14973288657026,-804.1775,546.2268749999998,2840.875,0.0012207627325553005,0.0,PN07\PN07-1.edf,PN07
EEG F7,uV,20480,-56.767144775390626,629.7130397039118,632.2665743965046,-3121.0975,1406.3549999999996,4096.0,0.0008789491674398164,0.000146484375,PN07\PN07-1.edf,PN07
EEG T3,uV,20480,1.841912841796875,222.3947641512368,222.4023915446977,-609.351875,748.5031249999997,3943.125,0.0015625762976707847,0.0,PN07\PN07-1.edf,PN07
EEG T5,uV,20480,16.641766357421876,166.04678451733488,166.878647633666,-694.32875,585.7949999999983,3435.0,0.0016602373162752087,0.0,PN07\PN07-1.edf,PN07
EEG Fc1,uV,20480,9.69124755859375,370.9526197090737,371.07919147840477,-1046.375,1064.9768749999998,3863.75,0.0007324576395331804,0.0,PN07\PN07-1.edf,PN07
EEG Fc5,uV,20480,1.92230224609375,160.69913327200155,160.71063026538678,-794.980625,411.9012499999999,3026.625,0.0014649152790663607,0.0,PN07\PN07-1.edf,PN07
EEG Cp1,uV,20480,3.736273193359375,176.87965545895779,176.9191121746179,-778.765625,533.6312499999995,2950.75,0.0013184237511597247,0.0,PN07\PN07-1.edf,PN07
EEG Cp5,uV,20480,-2.718511962890625,150.88754565026952,150.91203311749047,-772.0775,351.7531249999997,3042.875,0.0016602373162752087,0.0,PN07\PN07-1.edf,PN07
EEG F9,uV,20480,-5.8834716796875,224.6919463542868,224.76896137029996,-1167.430625,645.2793749999996,2829.75,0.0018067288441818447,0.0,PN07\PN07-1.edf,PN07
EEG Fz,uV,20480,1.29656982421875,176.07871437120312,176.08348800476665,-843.6825,516.8056249999995,2887.0,0.0017578983348796328,0.0,PN07\PN07-1.edf,PN07
EEG Cz,uV,20480,5.8574462890625,157.72972087370385,157.83844437881976,-508.46625,519.0,3250.125,0.001904389862786269,0.0,PN07\PN07-1.edf,PN07
EEG Pz,uV,20480,-1.711279296875,330.58425749303433,330.5886867075955,-1197.65125,1012.7562499999995,3736.0,0.08389081498120025,0.0,PN07\PN07-1.edf,PN07
EEG F4,uV,20480,2.977880859375,173.86005500441064,173.88555575593193,-755.528125,538.075625,3008.125,0.001953220372088481,0.0,PN07\PN07-1.edf,PN07
EEG C4,uV,20480,0.611431884765625,155.39334620195947,155.39454910900753,-810.2875,366.3056249999995,2995.75,0.0017090678255774208,0.0,PN07\PN07-1.edf,PN07
EEG P4,uV,20480,0.40999755859375,198.2792153892977,198.27963928097498,-798.50625,617.0649999999987,3437.625,0.002148542409297329,0.0,PN07\PN07-1.edf,PN07
EEG O2,uV,20480,17.57359619140625,237.36421742809813,238.01387144104027,-1001.483125,1192.6931249999984,2913.875,0.0018067288441818447,0.0,PN07\PN07-1.edf,PN07
EEG F8,uV,20480,-2.914202880859375,590.5783824005234,590.5855724086474,-2210.631875,4028.8056249999995,4096.0,0.0032228136139459936,0.00029296875,PN07\PN07-1.edf,PN07
EEG T4,uV,20480,15.1080322265625,152.2795438984721,153.02716140504452,-556.48,530.0787499999997,2178.625,0.0011719322232530886,0.0,PN07\PN07-1.edf,PN07
EEG T6,uV,20480,-3.1928466796875,195.64638507901012,195.67243613857394,-806.07875,758.825625,3256.25,0.002392694955808389,0.0,PN07\PN07-1.edf,PN07
EEG Fc2,uV,20480,0.762969970703125,167.3892268828896,167.39096570492592,-812.1775,449.6512499999999,2910.5,0.0026368475023194494,0.0,PN07\PN07-1.edf,PN07
EEG Fc6,uV,20480,-14.316986083984375,162.30321612417313,162.93345284127213,-726.450625,331.2762499999999,2113.625,0.0018067288441818447,0.0,PN07\PN07-1.edf,PN07
EEG Cp2,uV,20480,9.892291259765624,173.4118640900062,173.69378812593965,-790.416875,516.8349999999991,2913.875,0.002148542409297329,0.0,PN07\PN07-1.edf,PN07
EEG Cp6,uV,20480,-30.6197509765625,159.77967682008392,162.68716690199375,-798.825625,394.1281249999997,3154.5,0.0015625762976707847,0.0,PN07\PN07-1.edf,PN07
EEG F10,uV,20480,-1.762139892578125,183.72022519860485,183.728675725993,-849.88,559.1018749999998,2904.125,0.0014160847697641487,0.0,PN07\PN07-1.edf,PN07
EKG EKG,uV,20480,31169.871640362184,7232.358978856371,31997.936097125064,18971.0259494927,43035.52715342946,44728.22723735403,0.3813662776502759,0.0,PN07\PN07-1.edf,PN07
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN07\PN07-1.edf,PN07
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN07\PN07-1.edf,PN07
1,uV,20480,98.03084716796874,519.6940203788141,528.8590755711439,-1208.65125,2660.3287499999997,2949.625,0.0012207627325553005,0.0,PN07\PN07-1.edf,PN07
2,uV,20480,206.82605590820313,825.0300631549806,850.5595937452322,-925.7825,4076.125,4089.375,0.024317593632501588,0.0,PN07\PN07-1.edf,PN07
EEG FP2,uV,20480,11.087298583984374,185.7094467273548,186.0401214622014,-860.5456250000001,619.8518749999998,2842.375,0.0013184237511597247,0.0,PN07\PN07-1.edf,PN07
EEG P9,uV,20480,6.8603515625,649.7681338864602,649.804349198937,-1963.0325,1949.4043749999996,3242.125,0.0004394745837199082,0.0,PN07\PN07-1.edf,PN07
EEG P10,uV,20480,5.37352294921875,654.9738976888332,654.9959399893926,-1976.98,1950.0587499999992,3215.875,0.0004394745837199082,0.0,PN07\PN07-1.edf,PN07
B,uV,20480,7291.66542865577,163.08637623161673,7293.489006611724,6969.275349050178,7548.775378042308,7564.025378805236,0.6333317056496899,0.0,PN07\PN07-1.edf,PN07
C,uV,20480,3693.1269185442825,160.31806626500432,3696.604971977306,3370.275168993685,3949.775197985873,3965.025198748801,0.6459788075589629,0.0,PN07\PN07-1.edf,PN07
D,uV,20480,6083.8579219406065,161.24075503616882,6085.994232288107,5749.275288014091,6344.025317769148,6359.275318532134,0.5475853313150056,0.0,PN07\PN07-1.edf,PN07
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN07\PN07-1.edf,PN07
61,uV,20480,-33.9712890625,653.9883715383506,654.8700929099997,-2004.476875,1909.6281249999997,3155.875,0.00029298305581327216,0.0,PN07\PN07-1.edf,PN07
62,uV,20480,5.077392578125,654.0847001218922,654.1044066882121,-1982.200625,1957.9306249999995,3198.0,0.0002441525465110601,0.0,PN07\PN07-1.edf,PN07
63,uV,20480,5.577783203125,656.3361799009265,656.3598804866141,-1974.40125,1952.8781249999997,3193.75,0.0001953220372088481,0.0,PN07\PN07-1.edf,PN07
64,uV,20480,5.084259033203125,659.7298482273513,659.7494390539492,-2002.2918750000001,1981.15125,3199.875,0.0002441525465110601,0.0,PN07\PN07-1.edf,PN07
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN07\PN07-1.edf,PN07
EEG Fp1,uV,20480,7.866143798828125,29.605886639484968,30.63306615364967,-86.450625,97.625,211.25,0.008398847599980467,0.0,PN09\PN09-1.edf,PN09
EEG F3,uV,20480,11.56751708984375,22.077804021125285,24.924624009582228,-55.375,85.25,229.125,0.013330729039503882,0.0,PN09\PN09-1.edf,PN09
EEG C3,uV,20480,4.465777587890625,20.94330318218111,21.414133595484635,-73.075625,64.625,154.375,0.012549440890668489,0.0,PN09\PN09-1.edf,PN09
EEG P3,uV,20480,9.663665771484375,21.351773916314276,23.43682328124606,-74.75,75.75,146.375,0.01181698325113531,0.0,PN09\PN09-1.edf,PN09
EEG O1,uV,20480,7.783551025390625,25.009058837876744,26.192302123357546,-85.77625,87.35187499999984,177.625,0.006787440793007471,0.0,PN09\PN09-1.edf,PN09
EEG F7,uV,20480,12.969293212890625,23.404847911416887,26.757979598588648,-69.32875,106.45062499999995,171.0,0.01474681380926803,0.0,PN09\PN09-1.edf,PN09
EEG T3,uV,20480,16.747113037109376,22.326192362653885,27.909221782270162,-63.575625,89.57562499999995,193.0,0.01230528834415743,0.0,PN09\PN09-1.edf,PN09
EEG T5,uV,20480,9.483636474609375,26.143514339253727,27.810478291271917,-88.07875,94.92749999999978,204.0,0.008203525562771619,0.0,PN09\PN09-1.edf,PN09
EEG Fc1,uV,20480,9.70635986328125,17.85269616938838,20.32073281926643,-58.0,63.625,127.75,0.013819034132526001,0.0,PN09\PN09-1.edf,PN09
EEG Fc5,uV,20480,11.5224365234375,19.93373134832418,23.02433905465711,-61.075625,73.07562499999995,152.875,0.013867864641828214,0.0,PN09\PN09-1.edf,PN09
EEG Cp1,uV,20480,7.711444091796875,20.03204248038225,21.46506687426685,-72.65125,64.95062499999995,142.5,0.013623712095317155,0.0,PN09\PN09-1.edf,PN09
EEG Cp5,uV,20480,9.94730224609375,21.75369757536956,23.920120822767206,-76.17750000000001,77.70062499999995,154.125,0.011963474779041946,0.0,PN09\PN09-1.edf,PN09
EEG F9,uV,20480,5.841400146484375,30.356568889894074,30.913479752985307,-114.65125,108.5,199.0,0.012500610381366278,0.0,PN09\PN09-1.edf,PN09
EEG Fz,uV,20480,12.17498779296875,15.111740398637993,19.406056416355323,-38.75,55.15124999999989,100.625,0.020899457981346747,0.0,PN09\PN09-1.edf,PN09
EEG Cz,uV,20480,9.332720947265624,19.341030304378144,21.474988556793328,-67.325625,59.75,125.0,0.014795644318570243,0.0,PN09\PN09-1.edf,PN09
EEG Pz,uV,20480,8.525384521484375,20.01295003116841,21.75316873904142,-73.378125,66.82562499999995,140.625,0.023243322427852924,0.0,PN09\PN09-1.edf,PN09
EEG F4,uV,20480,9.44892578125,19.593227814160613,21.75262684360599,-65.25,64.125,179.25,0.011426339176717613,0.0,PN09\PN09-1.edf,PN09
EEG C4,uV,20480,10.71190185546875,20.227288506515567,22.88860069307453,-67.125,63.075624999999945,121.625,0.010693881537184433,0.0,PN09\PN09-1.edf,PN09
EEG P4,uV,20480,5.55101318359375,20.036686495929267,20.791405750948776,-76.305625,59.375,137.375,0.011572830704624249,0.0,PN09\PN09-1.edf,PN09
EEG O2,uV,20480,4.71904296875,26.100010328729276,26.52319561630317,-93.601875,78.90124999999989,184.875,0.009131305239513648,0.0,PN09\PN09-1.edf,PN09
EEG F8,uV,20480,7.077593994140625,24.746564027515472,25.738779456567446,-99.27625,73.52624999999989,155.0,0.012109966306948581,0.0,PN09\PN09-1.edf,PN09
EEG T4,uV,20480,18.311859130859375,25.91920926320881,31.73530516094728,-77.0,91.625,128.875,0.006738610283705259,0.0,PN09\PN09-1.edf,PN09
EEG T6,uV,20480,14.2503173828125,23.3514517399065,27.356203023666684,-70.02625,81.75,160.625,0.009375457786024709,0.0,PN09\PN09-1.edf,PN09
EEG Fc2,uV,20480,9.524249267578124,17.485003825589608,19.910717789468205,-59.901250000000005,55.27624999999989,108.375,0.013184237511597245,0.0,PN09\PN09-1.edf,PN09
EEG Fc6,uV,20480,11.89168701171875,24.531660510810582,27.261962280847353,-75.375,81.625,179.375,0.007373406904634015,0.0,PN09\PN09-1.edf,PN09
EEG Cp2,uV,20480,6.267169189453125,19.054721666134753,20.058908929029407,-73.52625,54.52624999999989,129.5,0.013819034132526001,0.0,PN09\PN09-1.edf,PN09
EEG Cp6,uV,20480,30.464801025390624,20.331447237727016,36.62610883368747,-51.625,80.25,123.625,0.010059084916255677,0.0,PN09\PN09-1.edf,PN09
EEG F10,uV,20480,3.54112548828125,28.07581190219886,28.298247007392636,-133.70375,57.325624999999945,193.5,0.009766101860442404,0.0,PN09\PN09-1.edf,PN09
EKG EKG,uV,20480,3834.599716149451,5124.47157324248,6400.340919674803,-5535.725276569719,11767.001839078386,12001.77560082404,0.4845939743151521,0.0,PN09\PN09-1.edf,PN09
